cluster_id,category,canonical_keyword,member_keyword,support_count,proposed,accept
3198,others,ไหม้ไว,ไหม้ไว,1,1,1
3199,others,ไฟแรงเกินไป,ไฟแรงเกินไป,1,1,1
3200,others,บริการไม่ค่อยดี,บริการไม่ค่อยดี,1,1,1
3201,others,{'texture': 'ชิ้นใหญ่'},{'texture': 'ชิ้นใหญ่'},1,1,1
3202,others,{'doneness': 'ไหม้'},{'doneness': 'ไหม้'},1,1,1
3203,others,หอมนัวมันกำลังดี,หอมนัวมันกำลังดี,1,1,1
3204,others,หนังกรอบกรุบ,หนังกรอบกรุบ,1,1,1
3205,others,อมน้ำมันมากไปนิดนึง,อมน้ำมันมากไปนิดนึง,1,1,1
3206,others,อบอุ่น,อบอุ่น,3,1,1
3207,others,สวยน่านั่ง,สวยน่านั่ง,1,1,1
3208,others,ชิ้นใหญ่ให้เยอะ,ชิ้นใหญ่ให้เยอะ,2,1,1
3208,others,ชิ้นใหญ่ให้เยอะ,ชามใหญ่ให้เยอะ,1,1,0
3209,others,รสชาติดีค่ะ,รสชาติดีค่ะ,8,1,1
3210,others,กุ้งแห้งในยำแข็งมากๆ,กุ้งแห้งในยำแข็งมากๆ,1,1,1
3211,others,รสชาติต้นตำรับ,รสชาติต้นตำรับ,2,1,1
3212,others,รสต้นตำรับ,รสต้นตำรับ,1,1,1
3213,others,อร่อ,อร่อ,1,1,1
3214,others,หวานกลมกล่อม,หวานกลมกล่อม,1,1,1
3215,others,สุกปานกลางดี,สุกปานกลางดี,1,1,1
3216,others,ไม่ได้หายากตามที่สั่ง,ไม่ได้หายากตามที่สั่ง,1,1,1
3217,others,ปรุงที่สมบูรณ์แบบ,ปรุงที่สมบูรณ์แบบ,1,1,1
3218,others,ไม่ต้องปรุงเพิ่มเลยย,ไม่ต้องปรุงเพิ่มเลย,1,1,0
3218,others,ไม่ต้องปรุงเพิ่มเลยย,ไม่ต้องปรุงเพิ่มเลยย,1,1,1
3219,others,ไม่ค่อยนุ่มเท่าไหร่,ไม่ค่อยนุ่มเท่าไหร่,2,1,1
3220,others,น้ำจิ้มรสชาติติดหวานไปค่อนข้างมาก,น้ำจิ้มรสชาติติดหวานไปค่อนข้างมาก,1,1,1
3221,others,ปริมาณมาก,ปริมาณมาก,1,1,1
3222,others,แนวกลางๆ,แนวกลางๆ,1,1,1
3223,others,ไม่ข้นกะทิ,ไม่ข้นกะทิ,1,1,1
3224,others,หอมกระทิ,หอมกระทิ,1,1,1
3225,others,ไม่ได้มีความนุ่มเลย,ไม่ได้มีความนุ่มเลย,1,1,1
3226,others,ไม่กลมกล่อม,ไม่กลมกล่อม,2,1,1
3227,others,คุณภาพลดลง,ลดคุณภาพ,1,1,0
3227,others,คุณภาพลดลง,คุณภาพลดลง,1,1,1
3228,others,คงเส้นคงวาหน่อย,คงเส้นคงวาหน่อย,1,1,1
3229,others,ลวกมาอร่อยดี,ลวกมาอร่อยดี,2,1,1
3230,others,ส่วนตัวก็ไม่ชอบ,ส่วนตัวก็ไม่ชอบ,1,1,1
3231,others,กุ้งมาแบบตัวใหญ่,กุ้งมาแบบตัวใหญ่,1,1,1
3232,others,9 เต็ม 10,9 เต็ม 10,1,1,1
3233,others,10 เต็ม 10,10 เต็ม 10,1,1,1
3234,others,หอมกระปิอ่อนๆ,หอมกระปิอ่อนๆ,1,1,1
3235,others,ลูกใหญ่,ลูกใหญ่,1,1,1
3236,others,ไม่มีกุ้ง,ไม่มีก้าง,2,1,0
3236,others,ไม่มีกุ้ง,ไม่มีกุ้ง,2,1,1
3237,others,ตัดเลี่ยนแก้เผ็ดได้ดี,ตัดเลี่ยนแก้เผ็ดได้ดี,1,1,1
3238,others,ถึงเครื่องแกง,ถึงเครื่องแกง,3,1,1
3238,others,ถึงเครื่องแกง,แซ่บถึงเครื่อง,1,1,0
3239,others,ถึงสมุนไพร,ถึงสมุนไพร,1,1,1
3240,others,รสชาติจะออกหวานนำ,รสชาติจะออกหวานนำ,1,1,1
3241,others,เครื่องแกงหอมมาก,เครื่องแกงหอมมาก,1,1,1
3242,others,ซดน้ำได้,ซดน้ำได้,2,1,1
3243,others,หอยเยอะ,หอยเยอะ,1,1,1
3244,others,หมูนุ่มมากกกก,หอมมากกกกก,1,1,0
3244,others,หมูนุ่มมากกกก,หมูนุ่มมากกกก,1,1,1
3244,others,หมูนุ่มมากกกก,หมูนุ่มมากกก,1,1,0
3245,others,เผ็ดไปนิด,เผ็ดไปนิด,1,1,1
3246,others,อร่อยมากเหมือนฝีมือแม่,อร่อยมากเหมือนฝีมือแม่,1,1,1
3247,others,รสอร่อยเข้มข้น,รสอร่อยเข้มข้น,1,1,1
3248,others,มีก้างติดคอ,มีก้างติดคอ,1,1,1
3249,others,รสชาติใสๆบาง,รสชาติใสๆบาง,1,1,1
3250,others,รสชาติแกงส้มบางไปหน่อย,รสชาติแกงส้มบางไปหน่อย,1,1,1
3251,others,น้ำออกใส,น้ำออกใส,1,1,1
3252,others,ปลาเค็มจุกๆ,ปลาเค็มจุกๆ,1,1,1
3253,others,ออกเผ็ดหน่อย,ออกเผ็ดหน่อย,1,1,1
3254,others,รสเผ็ด,รสเผ็ด,7,1,1
3255,others,รสชาตเพี๊ยน,รสชาตเพี๊ยน,1,1,1
3256,others,แซ่บซี๊ดดดดดด,แซ่บซี๊ดดดดดด,1,1,1
3257,others,เด็ดที่สุด,เด็ดที่สุด,1,1,1
3258,others,ลูกชิ้นปลาเนื้อนุ่ม,ลูกชิ้นปลาเนื้อนุ่ม,1,1,1
3259,others,รสชาตเหมาะกับคนกรุง,รสชาตเหมาะกับคนกรุง,1,1,1
3260,others,รสชาติถึงเครื่อง,รสชาติถึงเครื่อง,2,1,1
3261,others,กลิ่นน้ำแกง,กลิ่นน้ำแกง,1,1,1
3262,others,รสมือเหมือนแม่ทำ,รสมือเหมือนแม่ทำ,1,1,1
3263,others,รสชาติมันเปรี้ยวแหลมๆ แปลกๆ,รสชาติมันเปรี้ยวแหลมๆ แปลกๆ,1,1,1
3264,others,ไม่เอาขี้กุ้งออก,ไม่เอาขี้กุ้งออก,2,1,1
3265,others,รสเข้มข้นจัดจ้าน,รสเข้มข้นจัดจ้าน,1,1,1
3266,others,หนังบางกรอบ,หนังบางกรอบ,2,1,1
3266,others,หนังบางกรอบ,หนังบางกรุบ,1,1,0
3267,others,น้ำซุปเด็ด,น้ำซุปเด็ด,1,1,1
3268,others,อร่อยนัวดี,อร่อยนัวดี,1,1,1
3269,others,รสชาติมันนัวมาก,รสชาติมันนัวมาก,1,1,1
3270,others,ข้าวซอยอร่อยกว่า,ข้าวซอยอร่อยกว่า,1,1,1
3271,others,รสข้น,รสข้น,1,1,1
3272,others,รสชาติ old school,รสชาติ old school,1,1,1
3273,others,กะทิเข้มข้น,กะทิเข้มข้น,2,1,1
3274,others,เนื้อไม่นุ่มสดนัก,เนื้อไม่นุ่มสดนัก,1,1,1
3275,others,ตัวหอยลายกับหอยนางรมตัวเล็กมาก,ตัวหอยลายกับหอยนางรมตัวเล็กมาก,1,1,1
3276,others,รสขาตดีมากๆ,รสขาตดีมากๆ,1,1,1
3277,others,เรื่อนุ่มมากกกก,เรื่อนุ่มมากกกก,1,1,1
3278,others,ให้ของแบบไม่กั๊ก,ให้ของแบบไม่กั๊ก,1,1,1
3279,others,ปริมาณมากดี,ปริมาณมากดี,1,1,1
3280,others,หอมนุ่มมากๆ,หอมนุ่มมากๆ,1,1,1
3281,others,การจัดการครัวแย่,การจัดการครัวแย่,1,1,1
3282,others,ไม่มีน้ำราดหน้า,ไม่มีน้ำราดหน้า,1,1,1
3283,others,รสชาติธรรมดาปกติทั่วไป,รสชาติธรรมดาปกติทั่วไป,1,1,1
3284,others,เสิร์ฟช้า,เสิร์ฟช้า,1,1,1
3285,others,ซอสกรีวี่อร่อย,ซอสกรีวี่อร่อย,1,1,1
